-1.000000 10.000000 
-0.800000 8.000000 
-0.600000 6.000000 
-0.400000 4.000000 
-0.200000 2.000000 
0.000000 0.000000 
0.200000 2.000000 
0.400000 4.000000 
0.600000 6.000000 
0.800000 8.000000 
1.000000 10.000000 


-1.000000 10.000000 
-0.990000 9.900000 
-0.980000 9.800000 
-0.970000 9.700000 
-0.960000 9.600000 
-0.950000 9.500000 
-0.940000 9.400000 
-0.930000 9.300000 
-0.920000 9.200000 
-0.910000 9.100000 
-0.900000 9.000000 
-0.890000 8.900000 
-0.880000 8.800000 
-0.870000 8.700000 
-0.860000 8.600000 
-0.850000 8.500000 
-0.840000 8.400000 
-0.830000 8.300000 
-0.820000 8.200000 
-0.810000 8.100000 
-0.800000 8.000000 
-0.790000 7.900000 
-0.780000 7.800000 
-0.770000 7.700000 
-0.760000 7.600000 
-0.750000 7.500000 
-0.740000 7.400000 
-0.730000 7.300000 
-0.720000 7.200000 
-0.710000 7.100000 
-0.700000 7.000000 
-0.690000 6.900000 
-0.680000 6.800000 
-0.670000 6.700000 
-0.660000 6.600000 
-0.650000 6.500000 
-0.640000 6.400000 
-0.630000 6.300000 
-0.620000 6.200000 
-0.610000 6.100000 
-0.600000 6.000000 
-0.590000 5.900000 
-0.580000 5.800000 
-0.570000 5.700000 
-0.560000 5.600000 
-0.550000 5.500000 
-0.540000 5.400000 
-0.530000 5.300000 
-0.520000 5.200000 
-0.510000 5.100000 
-0.500000 5.000000 
-0.490000 4.900000 
-0.480000 4.800000 
-0.470000 4.700000 
-0.460000 4.600000 
-0.450000 4.500000 
-0.440000 4.400000 
-0.430000 4.300000 
-0.420000 4.200000 
-0.410000 4.100000 
-0.400000 4.000000 
-0.390000 3.900000 
-0.380000 3.800000 
-0.370000 3.700000 
-0.360000 3.600000 
-0.350000 3.500000 
-0.340000 3.400000 
-0.330000 3.300000 
-0.320000 3.200000 
-0.310000 3.100000 
-0.300000 3.000000 
-0.290000 2.900000 
-0.280000 2.800000 
-0.270000 2.700000 
-0.260000 2.600000 
-0.250000 2.500000 
-0.240000 2.400000 
-0.230000 2.300000 
-0.220000 2.200000 
-0.210000 2.100000 
-0.200000 2.000000 
-0.190000 1.900000 
-0.180000 1.800000 
-0.170000 1.700000 
-0.160000 1.600000 
-0.150000 1.500000 
-0.140000 1.400000 
-0.130000 1.300000 
-0.120000 1.200000 
-0.110000 1.100000 
-0.100000 1.000000 
-0.090000 0.900000 
-0.080000 0.800000 
-0.070000 0.700000 
-0.060000 0.600000 
-0.050000 0.500000 
-0.040000 0.400000 
-0.030000 0.300000 
-0.020000 0.200000 
-0.010000 0.100000 
0.000000 0.000000 
0.010000 0.100000 
0.020000 0.200000 
0.030000 0.300000 
0.040000 0.400000 
0.050000 0.500000 
0.060000 0.600000 
0.070000 0.700000 
0.080000 0.800000 
0.090000 0.900000 
0.100000 1.000000 
0.110000 1.100000 
0.120000 1.200000 
0.130000 1.300000 
0.140000 1.400000 
0.150000 1.500000 
0.160000 1.600000 
0.170000 1.700000 
0.180000 1.800000 
0.190000 1.900000 
0.200000 2.000000 
0.210000 2.100000 
0.220000 2.200000 
0.230000 2.300000 
0.240000 2.400000 
0.250000 2.500000 
0.260000 2.600000 
0.270000 2.700000 
0.280000 2.800000 
0.290000 2.900000 
0.300000 3.000000 
0.310000 3.100000 
0.320000 3.200000 
0.330000 3.300000 
0.340000 3.400000 
0.350000 3.500000 
0.360000 3.600000 
0.370000 3.700000 
0.380000 3.800000 
0.390000 3.900000 
0.400000 4.000000 
0.410000 4.100000 
0.420000 4.200000 
0.430000 4.300000 
0.440000 4.400000 
0.450000 4.500000 
0.460000 4.600000 
0.470000 4.700000 
0.480000 4.800000 
0.490000 4.900000 
0.500000 5.000000 
0.510000 5.100000 
0.520000 5.200000 
0.530000 5.300000 
0.540000 5.400000 
0.550000 5.500000 
0.560000 5.600000 
0.570000 5.700000 
0.580000 5.800000 
0.590000 5.900000 
0.600000 6.000000 
0.610000 6.100000 
0.620000 6.200000 
0.630000 6.300000 
0.640000 6.400000 
0.650000 6.500000 
0.660000 6.600000 
0.670000 6.700000 
0.680000 6.800000 
0.690000 6.900000 
0.700000 7.000000 
0.710000 7.100000 
0.720000 7.200000 
0.730000 7.300000 
0.740000 7.400000 
0.750000 7.500000 
0.760000 7.600000 
0.770000 7.700000 
0.780000 7.800000 
0.790000 7.900000 
0.800000 8.000000 
0.810000 8.100000 
0.820000 8.200000 
0.830000 8.300000 
0.840000 8.400000 
0.850000 8.500000 
0.860000 8.600000 
0.870000 8.700000 
0.880000 8.800000 
0.890000 8.900000 
0.900000 9.000000 
0.910000 9.100000 
0.920000 9.200000 
0.930000 9.300000 
0.940000 9.400000 
0.950000 9.500000 
0.960000 9.600000 
0.970000 9.700000 
0.980000 9.800000 
0.990000 9.900000 
1.000000 10.000000 


-1.000000 10.000000 
-0.990000 7.524849 
-0.980000 5.682546 
-0.970000 4.370559 
-0.960000 3.498331 
-0.950000 2.986221 
-0.940000 2.764531 
-0.930000 2.772579 
-0.920000 2.957855 
-0.910000 3.275224 
-0.900000 3.686188 
-0.890000 4.158209 
-0.880000 4.664074 
-0.870000 5.181313 
-0.860000 5.691662 
-0.850000 6.180571 
-0.840000 6.636744 
-0.830000 7.051733 
-0.820000 7.419550 
-0.810000 7.736327 
-0.800000 8.000000 
-0.790000 8.210024 
-0.780000 8.367117 
-0.770000 8.473034 
-0.760000 8.530352 
-0.750000 8.542293 
-0.740000 8.512561 
-0.730000 8.445195 
-0.720000 8.344444 
-0.710000 8.214663 
-0.700000 8.060211 
-0.690000 7.885381 
-0.680000 7.694324 
-0.670000 7.491001 
-0.660000 7.279134 
-0.650000 7.062174 
-0.640000 6.843272 
-0.630000 6.625263 
-0.620000 6.410654 
-0.610000 6.201620 
-0.600000 6.000000 
-0.590000 5.807308 
-0.580000 5.624738 
-0.570000 5.453178 
-0.560000 5.293225 
-0.550000 5.145203 
-0.540000 5.009186 
-0.530000 4.885016 
-0.520000 4.772324 
-0.510000 4.670560 
-0.500000 4.579010 
-0.490000 4.496825 
-0.480000 4.423042 
-0.470000 4.356608 
-0.460000 4.296401 
-0.450000 4.241256 
-0.440000 4.189982 
-0.430000 4.141384 
-0.420000 4.094280 
-0.410000 4.047520 
-0.400000 4.000000 
-0.390000 3.950676 
-0.380000 3.898580 
-0.370000 3.842825 
-0.360000 3.782623 
-0.350000 3.717284 
-0.340000 3.646228 
-0.330000 3.568989 
-0.320000 3.485218 
-0.310000 3.394683 
-0.300000 3.297272 
-0.290000 3.192990 
-0.280000 3.081960 
-0.270000 2.964415 
-0.260000 2.840699 
-0.250000 2.711256 
-0.240000 2.576626 
-0.230000 2.437440 
-0.220000 2.294409 
-0.210000 2.148313 
-0.200000 2.000000 
-0.190000 1.850367 
-0.180000 1.700355 
-0.170000 1.550939 
-0.160000 1.403116 
-0.150000 1.257894 
-0.140000 1.116282 
-0.130000 0.979282 
-0.120000 0.847877 
-0.110000 0.723018 
-0.100000 0.605621 
-0.090000 0.496555 
-0.080000 0.396631 
-0.070000 0.306600 
-0.060000 0.227138 
-0.050000 0.158849 
-0.040000 0.102250 
-0.030000 0.057774 
-0.020000 0.025759 
-0.010000 0.006452 
0.000000 0.000000 
0.010000 0.006452 
0.020000 0.025759 
0.030000 0.057774 
0.040000 0.102250 
0.050000 0.158849 
0.060000 0.227138 
0.070000 0.306600 
0.080000 0.396631 
0.090000 0.496555 
0.100000 0.605621 
0.110000 0.723018 
0.120000 0.847877 
0.130000 0.979282 
0.140000 1.116282 
0.150000 1.257894 
0.160000 1.403116 
0.170000 1.550939 
0.180000 1.700355 
0.190000 1.850367 
0.200000 2.000000 
0.210000 2.148313 
0.220000 2.294409 
0.230000 2.437440 
0.240000 2.576626 
0.250000 2.711256 
0.260000 2.840699 
0.270000 2.964415 
0.280000 3.081960 
0.290000 3.192990 
0.300000 3.297272 
0.310000 3.394683 
0.320000 3.485218 
0.330000 3.568989 
0.340000 3.646228 
0.350000 3.717284 
0.360000 3.782623 
0.370000 3.842825 
0.380000 3.898580 
0.390000 3.950676 
0.400000 4.000000 
0.410000 4.047520 
0.420000 4.094280 
0.430000 4.141384 
0.440000 4.189982 
0.450000 4.241256 
0.460000 4.296401 
0.470000 4.356608 
0.480000 4.423042 
0.490000 4.496825 
0.500000 4.579010 
0.510000 4.670560 
0.520000 4.772324 
0.530000 4.885016 
0.540000 5.009186 
0.550000 5.145203 
0.560000 5.293225 
0.570000 5.453178 
0.580000 5.624738 
0.590000 5.807308 
0.600000 6.000000 
0.610000 6.201620 
0.620000 6.410654 
0.630000 6.625263 
0.640000 6.843272 
