1.000000 0.038462 
0.951057 0.042350 
0.809017 0.057595 
0.587785 0.103764 
0.309017 0.295221 
0.000000 1.000000 
-0.309017 0.295222 
-0.587785 0.103764 
-0.809017 0.057595 
-0.951056 0.042350 
-1.000000 0.038462 


-1.000000 0.038462 
-0.990000 0.039212 
-0.980000 0.039984 
-0.970000 0.040779 
-0.960000 0.041597 
-0.950000 0.042440 
-0.940000 0.043309 
-0.930000 0.044204 
-0.920000 0.045126 
-0.910000 0.046078 
-0.900000 0.047059 
-0.890000 0.048071 
-0.880000 0.049116 
-0.870000 0.050195 
-0.860000 0.051308 
-0.850000 0.052459 
-0.840000 0.053648 
-0.830000 0.054877 
-0.820000 0.056148 
-0.810000 0.057463 
-0.800000 0.058824 
-0.790000 0.060232 
-0.780000 0.061690 
-0.770000 0.063201 
-0.760000 0.064767 
-0.750000 0.066390 
-0.740000 0.068074 
-0.730000 0.069820 
-0.720000 0.071633 
-0.710000 0.073516 
-0.700000 0.075472 
-0.690000 0.077504 
-0.680000 0.079618 
-0.670000 0.081816 
-0.660000 0.084104 
-0.650000 0.086486 
-0.640000 0.088968 
-0.630000 0.091554 
-0.620000 0.094251 
-0.610000 0.097064 
-0.600000 0.100000 
-0.590000 0.103066 
-0.580000 0.106270 
-0.570000 0.109619 
-0.560000 0.113122 
-0.550000 0.116788 
-0.540000 0.120627 
-0.530000 0.124649 
-0.520000 0.128866 
-0.510000 0.133289 
-0.500000 0.137931 
-0.490000 0.142806 
-0.480000 0.147929 
-0.470000 0.153315 
-0.460000 0.158983 
-0.450000 0.164948 
-0.440000 0.171233 
-0.430000 0.177857 
-0.420000 0.184843 
-0.410000 0.192215 
-0.400000 0.200000 
-0.390000 0.208225 
-0.380000 0.216920 
-0.370000 0.226116 
-0.360000 0.235849 
-0.350000 0.246154 
-0.340000 0.257069 
-0.330000 0.268637 
-0.320000 0.280899 
-0.310000 0.293902 
-0.300000 0.307692 
-0.290000 0.322321 
-0.280000 0.337838 
-0.270000 0.354296 
-0.260000 0.371747 
-0.250000 0.390244 
-0.240000 0.409836 
-0.230000 0.430571 
-0.220000 0.452489 
-0.210000 0.475624 
-0.200000 0.500000 
-0.190000 0.525624 
-0.180000 0.552486 
-0.170000 0.580552 
-0.160000 0.609756 
-0.150000 0.640000 
-0.140000 0.671141 
-0.130000 0.702988 
-0.120000 0.735294 
-0.110000 0.767754 
-0.100000 0.800000 
-0.090000 0.831601 
-0.080000 0.862069 
-0.070000 0.890869 
-0.060000 0.917431 
-0.050000 0.941176 
-0.040000 0.961538 
-0.030000 0.977995 
-0.020000 0.990099 
-0.010000 0.997506 
0.000000 1.000000 
0.010000 0.997506 
0.020000 0.990099 
0.030000 0.977995 
0.040000 0.961538 
0.050000 0.941176 
0.060000 0.917431 
0.070000 0.890869 
0.080000 0.862069 
0.090000 0.831601 
0.100000 0.800000 
0.110000 0.767754 
0.120000 0.735294 
0.130000 0.702988 
0.140000 0.671141 
0.150000 0.640000 
0.160000 0.609756 
0.170000 0.580552 
0.180000 0.552486 
0.190000 0.525624 
0.200000 0.500000 
0.210000 0.475624 
0.220000 0.452489 
0.230000 0.430571 
0.240000 0.409836 
0.250000 0.390244 
0.260000 0.371747 
0.270000 0.354296 
0.280000 0.337838 
0.290000 0.322321 
0.300000 0.307692 
0.310000 0.293902 
0.320000 0.280899 
0.330000 0.268637 
0.340000 0.257069 
0.350000 0.246154 
0.360000 0.235849 
0.370000 0.226116 
0.380000 0.216920 
0.390000 0.208225 
0.400000 0.200000 
0.410000 0.192215 
0.420000 0.184843 
0.430000 0.177857 
0.440000 0.171233 
0.450000 0.164948 
0.460000 0.158983 
0.470000 0.153315 
0.480000 0.147929 
0.490000 0.142806 
0.500000 0.137931 
0.510000 0.133289 
0.520000 0.128866 
0.530000 0.124649 
